PC-ID_id,PC-Substance_synonyms_E
1496,MOLI001557
1497,MOLI001558
1498,MOLI001559
1499,MOLI001560
1500,MOLI001561
1501,MOLI001562
1502,MOLI001563
1503,MOLI001564
1504,MOLI001565
1505,MOLI001566
1506,MOLI001567
1507,MOLI001568
1508,MOLI001569
1509,MOLI001570
1510,MOLI001571
1511,MOLI001572
1512,MOLI001573
1513,MOLI001574
1514,MOLI001575
1515,MOLI001576
1516,MOLI001577
1517,MOLI001578
1518,MOLI001579
1519,MOLI001580
1520,MOLI001581
1521,MOLI001582
1522,MOLI001583
1523,MOLI001584
1524,MOLI001585
1525,MOLI001586
1526,MOLI001587
1527,MOLI001588
1528,MOLI001589
1529,MOLI001590
1530,MOLI001591
1531,MOLI001592
1532,MOLI001593
1533,MOLI001594
1534,MOLI001595
1535,MOLI001596
1536,MOLI001597
1537,MOLI001598
1538,MOLI001599
1539,MOLI001600
1540,MOLI001601
1541,MOLI001602
1542,MOLI001603
1543,MOLI001604
1544,MOLI001605
1545,MOLI001606
1546,MOLI001607
1547,MOLI001608
1548,MOLI001609
1549,MOLI001610
1550,MOLI001611
1551,MOLI001612
1552,MOLI001613
1553,MOLI001614
1554,MOLI001615
1555,MOLI001616
1556,MOLI001617
1557,MOLI001618
1558,MOLI001619
1559,MOLI001620
1560,MOLI001621
1561,MOLI001622
1562,MOLI001623
1563,MOLI001624
1564,MOLI001625
1565,MOLI001626
1566,MOLI001627
1567,MOLI001628
1568,MOLI001629
1569,MOLI001630
1570,MOLI001631
1571,MOLI001632
1572,MOLI001633
1573,MOLI001634
1574,MOLI001635
1575,MOLI001636
1576,MOLI001637
1577,MOLI001638
1578,MOLI001639
1579,MOLI001640
1580,MOLI001641
1581,MOLI001642
1582,MOLI001643
1583,MOLI001644
1584,MOLI001645
1585,MOLI001646
1586,MOLI001647
1587,MOLI001648
1588,MOLI001649
1589,MOLI001650
1590,MOLI001651
1591,MOLI001652
1592,MOLI001653
1593,MOLI001654
1594,MOLI001655
1595,MOLI001656
1596,MOLI001657
1597,MOLI001658
1598,MOLI001659
1599,MOLI001660
1600,MOLI001661
1601,MOLI001662
1602,MOLI001663
1603,MOLI001664
1604,MOLI001665
1605,MOLI001666
1606,MOLI001667
1607,MOLI001668
1608,MOLI001669
1609,MOLI001670
1610,MOLI001671
1611,MOLI001672
1612,MOLI001673
1613,MOLI001674
1614,MOLI001675
1615,MOLI001676
1616,MOLI001677
1617,MOLI001678
1618,MOLI001679
1619,MOLI001680
1620,MOLI001681
1621,MOLI001682
1622,MOLI001683
1623,MOLI001684
1624,MOLI001685
1625,MOLI001686
1626,MOLI001687
1627,MOLI001688
1628,MOLI001689
1629,MOLI001690
1630,MOLI001691
1631,MOLI001692
1632,MOLI001693
1633,MOLI001694
1634,MOLI001695
1635,MOLI001696
1636,MOLI001697
1637,MOLI001698
1638,MOLI001699
1639,MOLI001700
1640,MOLI001701
1641,MOLI001702
1642,MOLI001703
1643,MOLI001704
1644,MOLI001705
1645,MOLI001706
1646,MOLI001707
1647,MOLI001708
1648,MOLI001709
1649,MOLI001710
1650,MOLI001711
1651,MOLI001712
1652,MOLI001713
1653,MOLI001714
1654,MOLI001715
1655,MOLI001716
1656,MOLI001717
1657,MOLI001718
1658,MOLI001719
1659,MOLI001720
1660,MOLI001721
1661,MOLI001722
1662,MOLI001723
1663,MOLI001724
1664,MOLI001725
1665,MOLI001726
1666,MOLI001727
1667,MOLI001728
1668,MOLI001729
1669,MOLI001730
1670,MOLI001731
1671,MOLI001732
1672,MOLI001733
1673,MOLI001734
1674,MOLI001735
1675,MOLI001736
1676,MOLI001737
1677,MOLI001738
1678,MOLI001739
1679,MOLI001740
1680,MOLI001741
1681,MOLI001742
1682,MOLI001743
1683,MOLI001744
1684,MOLI001745
1685,MOLI001746
1686,MOLI001747
1687,MOLI001748
1688,MOLI001749
1689,MOLI001750
1690,MOLI001751
1691,MOLI001752
1692,MOLI001753
1693,MOLI001754
1694,MOLI001755
1695,MOLI001756
1696,MOLI001757
1697,MOLI001758
1698,MOLI001759
1699,MOLI001760
1700,MOLI001761
1701,MOLI001762
1702,MOLI001763
1703,MOLI001764
1704,MOLI001765
1705,MOLI001766
1706,MOLI001767
1707,MOLI001768
1708,MOLI001769
1709,MOLI001770
1710,MOLI001771
1711,MOLI001772
1712,MOLI001773
1713,MOLI001774
1714,MOLI001775
1715,MOLI001776
1716,MOLI001777
1717,MOLI001778
1718,MOLI001779
1719,MOLI001780
1720,MOLI001781
1721,MOLI001782
1722,MOLI001783
1723,MOLI001784
1724,MOLI001785
1725,MOLI001786
1726,MOLI001787
1727,MOLI001788
1728,MOLI001789
1729,MOLI001790
1730,MOLI001791
1731,MOLI001792
1732,MOLI001793
1733,MOLI001794
1734,MOLI001795
1735,MOLI001796
1736,MOLI001797
1737,MOLI001798
1738,MOLI001799
1739,MOLI001800
1740,MOLI001801
1741,MOLI001802
1742,MOLI001803
1743,MOLI001804
1744,MOLI001805
1745,MOLI001806
1746,MOLI001807
1747,MOLI001808
1748,MOLI001809
1749,MOLI001810
1750,MOLI001811
1751,MOLI001812
1752,MOLI001813
1753,MOLI001814
1754,MOLI001815
1755,MOLI001816
1756,MOLI001817
1757,MOLI001818
1758,MOLI001819
1759,MOLI001820
1760,MOLI001821
1761,MOLI001822
1762,MOLI001823
1763,MOLI001824
1764,MOLI001825
1765,MOLI001826
1766,MOLI001827
1767,MOLI001828
1768,MOLI001829
1769,MOLI001830
1770,MOLI001831
1771,MOLI001832
1772,MOLI001833
1773,MOLI001834
1774,MOLI001835
1775,MOLI001836
1776,MOLI001837
1777,MOLI001838
1778,MOLI001839
1779,MOLI001840
1780,MOLI001841
1781,MOLI001842
1782,MOLI001843
1783,MOLI001844
1784,MOLI001845
1785,MOLI001846
1786,MOLI001847
1787,MOLI001848
1788,MOLI001849
1789,MOLI001850
1790,MOLI001851
1791,MOLI001852
1792,MOLI001853
1793,MOLI001854
1794,MOLI001855
1795,MOLI001856
1796,MOLI001857
1797,MOLI001858
1798,MOLI001859
1799,MOLI001860
1800,MOLI001861
1801,MOLI001862
1802,MOLI001863
1803,MOLI001864
1804,MOLI001865
1805,MOLI001866
1806,MOLI001867
1807,MOLI001868
1808,MOLI001869
1809,MOLI001870
1810,MOLI001871
1811,MOLI001872
1812,MOLI001873
1813,MOLI001874
1814,MOLI001875
1815,MOLI001876
1816,MOLI001877
1817,MOLI001878
1818,MOLI001879
1819,MOLI001880
1820,MOLI001881
1821,MOLI001882
1822,MOLI001883
1823,MOLI001884
1824,MOLI001885
1825,MOLI001886
1826,MOLI001887
1827,MOLI001888
1828,MOLI001889
1829,MOLI001890
1830,MOLI001891
1831,MOLI001892
1832,MOLI001893
1833,MOLI001894
1834,MOLI001895
1835,MOLI001896
1836,MOLI001897
1837,MOLI001898
1838,MOLI001899
1839,MOLI001900
1840,MOLI001901
1841,MOLI001902
1842,MOLI001903
1843,MOLI001904
1844,MOLI001905
1845,MOLI001906
1846,MOLI001907
1847,MOLI001908
1848,MOLI001909
1849,MOLI001910
1850,MOLI001911
1851,MOLI001912
1852,MOLI001913
1853,MOLI001914
1854,MOLI001915
1855,MOLI001916
1856,MOLI001917
1857,MOLI001918
1858,MOLI001919
1859,MOLI001920
1860,MOLI001921
1861,MOLI001922
1862,MOLI001923
1863,MOLI001924
1864,MOLI001925
1865,MOLI001926
1866,MOLI001927
1867,MOLI001928
1868,MOLI001929
1869,MOLI001930
1870,MOLI001931
1871,MOLI001932
1872,MOLI001933
1873,MOLI001934
1874,MOLI001935
1875,MOLI001936
1876,MOLI001937
1877,MOLI001938
1878,MOLI001939
1879,MOLI001940
1880,MOLI001941
1881,MOLI001942
1882,MOLI001943
1883,MOLI001944
1884,MOLI001945
1885,MOLI001946
1886,MOLI001947
1887,MOLI001948
1888,MOLI001949
1889,MOLI001950
1890,MOLI001951
1891,MOLI001952
1892,MOLI001953
1893,MOLI001954
1894,MOLI001955
1895,MOLI001956
1896,MOLI001957
1897,MOLI001958
1898,MOLI001959
1899,MOLI001960
1900,MOLI001961
1901,MOLI001962
1902,MOLI001963
1903,MOLI001964
1904,MOLI001965
1905,MOLI001966
1906,MOLI001967
1907,MOLI001968
1908,MOLI001969
1909,MOLI001970
1910,MOLI001971
1911,MOLI001972
1912,MOLI001973
1915,(R)-1-aminopropan-2-ol
1916,(R)-1-aminopropanol
1917,78-96-6
1918,D-1-amino-2-propanol
1919,D-1-aminopropan-2-ol
1920,1-amino-propan-2-one 3-phosphate
1921,3-amino-1-hydroxyacetone 1-phosphate
1922,3-amino-2-oxopropyl phosphate
1923,"1-chloro-2,4-dinitrobenzene"
1927,CDNB
1928,N1-ethyladenine
1930,"(R)-2,3-dihydroxy-3-methylpentanoate"
1931,"(R)-2,3-dihydroxy-3-methylvalerate"
1935,1D-myo-inositol 3-monophosphate
1936,10-formyl-H4PteGlu1
1937,10-formyl-THF mono-L-glutamate
1938,10-formyl-tetrahydrofolate mono-L-glutamate
1940,2800-34-2
1941,N10-formyl-H4F mono-L-glutamate
1942,N10-formyl-H4PteGlu1
1943,N10-formyl-THF mono-L-glutamate
1944,N10-formyl-tetrahydrofolate mono-L-glutamate
1945,"1,2-dichloroethane"
1946,"1,2,4-TCB"
1948,"1,2,4-trichlorobenzene"
1952,120-82-1
1953,"2,3-dihydroxybenzoate"
1954,"2,3-dihydroxybenzoic acid"
1955,2-pyrocatechuate
1957,3-hydroxysalicylate
1958,303-38-8
1959,catechol-3-carboxylate
1960,"2,3-DHP"
1961,"3-(2,3-dihydroxyphenyl)propanoate"
1962,"3-(2,3-dihydroxyphenyl)propionate"
1963,"3-(2,3-dihydroxyphenyl)propionic acid"
1964,3-carboxyethylcatechol
1965,(S)-2-aceto-2-hydroxy-butyrate
1967,(S)-2-aceto-2-hydroxybutanoate
1968,(S)-2-hydroxy-2-ethyl-3-oxobutanoate
1971,3142-65-2
1972,(2S)-2-hydroxy-2-methyl-3-oxobutanoate
1973,(S)-2-acetolactate
1974,(S)-2-hydroxy-2-methyl-3-oxobutanoate
1975,alpha-acetolactate
1977,"(2Z,4E)-2-aminohexa-2,4-dienedioate"
1978,"(2Z,4E)-2-aminomuconate"
1979,2-aminomuconic acid
1980,2-aminomalonate semialdehyde
1982,3-oxo-L-alanine
1983,Calpha-formylglycine
1984,FGly
1985,"(2Z,4E)-2-amino-6-oxohexa-2,4-dienoate"
1986,2-aminomuconate 6-semialdehyde
1987,2-aminomuconate semialdehyde
1988,2-aminomuconic 6-semialdehyde
1989,2-aminomuconic semialdehyde
1990,2-C-methyl-D-erythritol 4-phosphate
1991,2-methylerylthritol 4-phosphate
1992,MEP
1994,107-07-3
1997,2-chloroethanol
1998,(+)-4-chloromuconolactone
2000,"(2R)-2-chloro-2,5-dihydro-5-oxofuran-2-acetate"
2001,"2-chloro-5-oxo-2,5-dihydrofuran-2-acetate"
2002,"(2R,3S)-3-isopropylmalate"
2003,2-D-threo-hydroxy-3-carboxy-isocaproate
2004,3-carboxy-2-hydroxy-4-methylpentanoate
2005,3-isopropylmalate
2006,beta-isopropylmalate
2007,2-dehydro-3-deoxy-D-galactonate
2008,2-dehydro-3-deoxygalactonate
2009,2-keto-3-deoxy-D-galactonate
2010,2-keto-3-deoxygalactonate
2011,17510-99-5
2012,2-dehydro-3-deoxy-D-gluconate
2013,2-keto-3-deoxy-D-gluconate
2014,2-keto-3-deoxy-D-gluconic acid
2015,2-keto-3-deoxygluconate
2016,3-deoxy-2-oxo-D-gluconate
2017,3-deoxy-D-erythro-hex-2-ulosonic acid
2019,KDG
2020,2-dehydropantoate
2021,2-ketopantoate
2022,ketopantoate
2023,2-dehydropantolactone
2024,2-dehydropantoyl lactone
2025,2-oxopantoyl lactone
2026,1-phosphoryloxyl-2-hydroxy-3-keto-5-methylthiopentene
2027,2-hydroxy-3-keto-5-methylthio-1-phosphopentene
2028,2-hydroxy-5-(methylsulfanyl)-3-oxopent-1-enyl 1-phosphate
2029,2-hydroxy-5-(methylthio)-3-oxopent-1-enyl 1-phosphate
2030,2-dehydro-3-deoxy-6-phospho-D-gluconate
2031,2-dehydro-3-deoxy-D-gluconate 6-phosphate
2032,2-keto-3-deoxy-6-P-gluconate
2033,2-keto-3-deoxy-6-phospho-D-gluconate
2034,2-keto-3-deoxy-6-phospho-gluconate
2036,2-keto-3-deoxy-6-phosphogluconate
2038,2-keto-3-deoxygluconate-6-P
2039,27244-54-8
2041,3-deoxy-D-erythro-hex-2-ulosonate-6-phosphate
2042,3-deoxy-D-erythro-hex-2-ulosonic acid 6-phosphate
2044,6-p-2-k-3-deo-gluconate
2045,6-phospho-2-dehydro-3-deoxy-D-gluconate
2046,6-phospho-2-dehydro-3-deoxygluconate
2047,6-phospho-2-keto-3-deoxygluconate
2048,KDPG
2049,(3S)-3-methyl-2-oxopentanoate
2050,(S)-2-oxo-3-methylpentanoate
2051,(S)-3-methyl-2-oxopentanoate
2052,(S)-3-methyl-2-oxovalerate
2053,1460-34-0
2054,2-keto-3-methyl-valerate
2055,2-keto-isoleucine
2056,2-oxo-3-methylpentanoate
2057,2-oxo-3-methylvalerate
2058,3-methyl-2-oxopentanoate
2059,alpha-keto-beta-methyl-valerate
2060,alpha-keto-methylvalerate
2064,18465-19-5
2066,2-keto-glutaramate
2067,2-oxoglutaramate
2068,2-keto-3-methylbutyric acid
2072,2-keto-isovalerate
2073,2-ketovaline
2076,2-oxo-3-methylbutanoate
2077,2-oxoisopentanoate
2078,2-oxoisovalerate
2080,3-methyl-2-oxobutanoate
2083,3-methyl-2-oxobutyrate
2084,759-05-7
2085,alpha-keto-isovalerate
2086,alpha-keto-isovaleric acid
2087,alpha-keto-valine
2088,alpha-ketoisopentanoic acid
2089,alpha-ketovaline
2090,alpha-oxoisovalerate
2092,2-ketoglutarate
2093,2-ketoglutaric acid
2094,2-oxoglutarate
2095,2-oxoglutaric acid
2096,2-oxopentanedionate
2097,2-oxopentanedionic acid
2099,328-50-7
2101,a-ketoglutaric acid
2102,alpha-ketoglutarate
2103,alpha-ketoglutaric acid
2104,alpha-oxoglutarate
2105,ketoglutarate
2106,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA"
2107,"(2S,3S)-3-hydroxy-2-methylbutyryl-CoA"
2108,(S)-3-hydroxy-2-methylbutyryl-CoA
2109,2-methyl-3-hydroxybutyryl-CoA
2110,3-hydroxy-2-methylbutyryl-CoA
2111,2-methyl-3-acetoacetyl-CoA
2112,2-methylacetoacetyl coenzyme A
2113,2-methylacetoacetyl-CoA
2114,6712-01-2
2115,2-methylbutanoyl-CoA
2116,2-methylbutyryl-CoA
2117,S-2-methyl-butyryl-CoA
2118,alpha-methylbutanoyl-CoA
2119,alpha-methylbutyryl-CoA
2120,2-O-(alpha-D-mannopyranosyl)-D-glycerate
2123,2-O-(alpha-D-mannosyl)-D-glycerate
2125,mannosylglycerate
2126,2-octaprenyl-6-hydroxyphenol
2127,"3-(all-trans-octaprenyl)benzene-1,2-diol"
2128,2-methoxy-6-(all-trans-octaprenyl)phenol
2129,2-methoxy-6-all-trans-octaprenylphenol
2130,2-octaprenyl-6-methoxyphenol
2132,2-octaprenylphenol
2133,2-keto-butyrate
2134,2-ketobutyrate
2135,2-ketobutyric acid
2136,2-oxo-butyrate
2137,2-oxobutanoate
2138,2-oxobutyrate
2140,2-oxobutyric acid
2141,600-18-0
2142,a-ketobutyric acid
2143,alpha-ketobutyrate
2144,alpha-ketobutyric acid
2146,alpha-oxobutyric acid
2148,2-P-D-glycerate
2149,2-phospho-(D)-glycerate
2150,2-phospho-(R)-glycerate
2151,2-phospho-D-glycerate
2152,2-phospho-D-glyceric acid
2153,2553-59-5
2154,D-2-phosphoglycerate
2155,D-Glycerate 2-phosphate
2156,2-thiouridine
2157,s2U
2158,"2,4,5-DNOL"
2159,"2,4,5-trichloro-2,5-cyclohexadiene-1-diol"
2160,"(2R,4S)-2, 4-diaminopentanoate"
2161,126253-36-9
2162,"2,4-diaminopentanoate"
2163,24317-81-5
2164,"2,5-DDOL"
2165,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol"
2166,"2,5-DCHQ"
2167,"2,5-dichloro-p-quinol"
2168,"2,5-dichlorohydroquinol"
2169,824-69-1
2170,"2,5-DCP"
2172,"2,5-dichlorophenol"
2173,583-78-8
2174,"2-C-methyl-D-erythritol-2,4-cyclodiphosphate"
2175,"ME-2,4cPP"
2176,7244-95-3
2177,"cis,cis-2-hydroxy-6-oxohepta-2,4-dienoate"
2178,2-keto-4-methyl-pentanoate
2179,2-ketoisocaproate
2180,2-ketoisocaproic acid
2181,2-oxo-4-methylpentanoate
2182,2-oxoisocaproate
2183,4-methyl-2-oxopentanoate
2184,4-methyl-2-oxopentanoic acid
2185,816-66-0
2186,alpha-ketoisocaproate
2187,alpha-oxoisocaproate
2188,ketoleucine
2189,2-keto-adipate
2190,2-ketoadipate
2191,2-oxoadipate
2192,2-oxohexanedionic acid
2193,3184-35-8
2194,alpha-ketoadipate
2195,1053-73-2
2196,"3',5'-ADP"
2197,PAP
2198,"adenosine 3',5'-bisphosphate"
2199,"adenosine-3',5'-bisphosphate"
2200,phosphoadenosine phosphate
2201,3-beta-hydroxyandrost-5-en-17-one
2202,53-43-0
2203,DHA
2204,DHEA
2205,"androst-5-en-17-one, 3-hydroxy-, (3beta)-"
2207,androstenolone
2210,dehydroepiandrosterone
2211,dehydroisoandrosterone
2212,3-bromo-2-oxopropanoic acid
2213,3-bromopyruvate
2214,3-bromopyruvic acid
2215,bromopyruvate
2217,bromopyruvic acid
2220,(2S)-2-isopropylmalate
2221,3-carboxy-3-hydroxy-4-methylpentanoate
2222,3-carboxy-3-hydroxy-isocaproate
2223,3-hydroxy-4-methyl-3-carboxypentanoate
2224,alpha-isopropylmalate
2225,3-chloro-D-alanine
2226,beta-chloro-D-alanine
2227,100-54-9
2229,3-cyanopyridine
2230,3-dehydroshikimate
2231,3-dehydroshikimic acid
2233,5-dehydroshikimate
2236,5-dehydroshikimic acid
2237,2-dehydro-3-deoxy-D-arabino-heptonate 7-phosphate
2238,2627-73-8
2239,3-deoxy-D-arabino-hept-2-ulosonate 7-phosphate
2240,3-deoxy-D-arabino-heptulosonate 7-phosphate
2241,3-deoxy-D-arabino-heptulosonate-7-P
2242,3-deoxy-arabino-heptulonate 7-phosphate
2243,3-deoxy-arabino-heptulosonate 7-phosphate
2244,3-deoxy-arabino-heptulosonate-7-P
2245,DAHP
2246,3-enolpyruvyl-shikimate 5-phosphate
2247,3-enolpyruvyl-shikimate-5-P
2248,5-O-(1-carboxyvinyl)-3-phosphoshikimate
2249,5-enolpyruvoyl-shikimate 3-phosphate
2251,5-enolpyruvyl-shikimate 3-phosphate
2252,3-(hydrohydroxyphosphoryl)pyruvate
2253,3-(hydroxyphosphinoyl)pyruvate
2254,3-[hydroxy(oxido)phosphoranyl]pyruvic acid
2255,3-hydrohydroxyphosphorylpyruvate
2258,PPA
2259,(S)-3-hydroxy-3-methylglutaryl-CoA
2261,1553-55-5
2262,3-Hydroxy-3-methylglutaryl-CoA
2263,3-hydroxy-3-methyl-glutaryl-CoA
2265,3-hydroxy-3-methylglutaryl-coenzyme A
2266,HMG-CoA
2267,hydroxymethylglutaryl-CoA
2268,2-amino-3-hydroxybenzoate
2269,3-hydroxyanthranilate
2270,3-hydroxyanthranilic acid
2271,548-93-6
2272,3-hydroxy-L-kynurenine
2273,3-hydroxy-kynurenine
2275,606-14-4
2278,L-3-hydroxykynurenine
2279,(3S)-hydroxyadipyl-CoA
2281,3-(3-hydroxyphenyl)propanoate
2282,3-(3-hydroxyphenyl)propanoic acid
2283,3-(3-hydroxyphenyl)propionate
2284,3-(3-hydroxyphenyl)propionic acid
2286,3HPP
2288,MHP
2289,dihydro-3-coumarate
2292,m-hydroxyphenylpropionate
2293,m-hydroxyphenylpropionic acid
2294,3-ketoadipate
2295,3-oxoadipate
2296,beta-ketoadipate
2298,3-keto-adipyl-coa
2299,3-ketoadipyl-CoA
2300,3-oxoadipyl-CoA
2302,beta-ketoadipyl-CoA
2303,3-dehydro-L-gulonate
2305,3-keto-L-gulonate
2306,3-ketobutyrate
2307,3-oxobutanate
2312,3-oxobutanoic acid
2316,3-oxobutyric acid
2317,541-50-4
2318,acetoacetate
2319,acetoacetic acid
2320,beta-ketobutyric acid
2321,diacetic acid
2322,oxobutyrate
2323,3'-dehydro-beta-D-galactosyl-beta-D-glucopyranoside
2324,3'-ketolactose
2325,2-oxo-3-sulfanylpropanoate
2326,2464-23-5
2330,3-mercaptopyruvate
2331,3-mercaptopyruvic acid
2332,beta-mercaptopyruvate
2333,beta-thiopyruvate
2334,mercaptopyruvate
2335,3-methylbut-2-enoyl-CoA
2336,3-methylcrotonyl-CoA
2337,beta-methylcrotonoyl-CoA
2338,3-octaprenyl-4-hydroxybenzoate
2340,100-83-4
2341,3-formylphenol
2343,3-hydroxybenzaldehyde
2345,m-formylphenol
2346,m-hydroxybenzaldehyde
2347,meta-hydroxybenzaldehyde
2348,3-(hydroxymethyl)phenol
2351,3-hydroxybenzenemethanol
2353,3-hydroxybenzyl alcohol
2354,620-24-6
2355,m-hydroxybenzyl alcohol
2356,3-oxo-choloyl-CoA
2360,"7-alpha,12-alpha-dihydroxy-3-oxo-4-cholenyl-CoA"
2361,"(4,5-dihydro-5-oxofuran-2-yl)-acetate"
2362,3-oxoadipate enol lactone
2363,beta-ketoadipate-enol-lactone
2365,3-P-hydroxypyruvate
2367,3-p-OH-pyr
2368,3-p-OH-pyruvate
2369,3-p-hydroxy-pyr
2371,3-phospho-hydroxypyruvate
2372,3-phosphohydroxy-pyr
2373,3-phosphohydroxypyruvate
2374,3-phosphonooxypyruvate
2375,3-phosphooxypyruvate
2376,3913-50-6
2377,phosphohydroxypyruate
2379,phosphohydroxypyruvate
2380,17885-08-4
2381,3-phospho-L-serine
2382,407-41-0
2383,L-serine 3-phosphate
2384,L-serine phosphate
2385,L-serine-3P
2386,L-seryl phosphate
2387,O-phospho-L-serine
2388,phosphoryl-L-serine
2389,3-phenylpropanoate
2390,3-phenylpropionate
2392,3-phenylpropionic acid
2393,HCA
2394,hydrocinnamate
2395,hydrocinnamic acid
2396,phenylpropanoate
2397,1115-65-7
2401,3-sulfino-L-alanine
2402,3-sulfinoalanine
2403,3-sulphino-L-alanine
2407,L-cysteine sulfinate
2409,L-cysteinesulfinic acid
2411,cysteine sulfinate
2412,cysteine sulphinate
2413,cysteine-sulfinate
2414,3-ureidopropanoate
2415,3-ureidopropionate
2416,N-carbamoyl-beta-alanine
2417,beta-ureidopropionic acid
2418,(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate
2419,2-oxo-3-hydroxy-4-phosphobutanoate
2420,3-hydroxy-4-phospho-hydroxy-alpha-ketobutyrate
2422,4-amino-4-deoxy-L-arabinose
2423,L-Ara4N
2427,4-amino-4-deoxychorismate
2428,97279-79-3
2429,4-amino-butyraldehyde
2431,4-aminobutanal
2432,4-aminobutyraldehyde
2433,4390-05-0
2434,ABAL
2436,gamma-aminobutyraldehyde
2437,4-NH2-but
2438,4-NH3-but
2440,4-amino-n-butyric acid
2441,4-aminobutanoate
2444,4-aminobutyric acid
2446,56-12-2
2448,GABA
2450,g-amino-n-butyric acid
2452,gamma-amino-N-butyrate
2453,gamma-amino-n-butyric acid
2456,gamma-aminobutyrate
2457,3374-46-7
2458,cis-4-carboxymethylenebut-2-en-4-olide
2459,cis-dienelactone
2460,"(2E)-4,6-dioxooct-2-enedioate"
2461,4-fumaryl-acetoacetate
2462,(S)-2-oxo-4-hydroxyvalerate
2463,(S)-2-oxo-4S-hydroxypentanoate
2464,(S)-4-hydroxy-2-keto-pentanoic acid
2466,(S)-4-hydroxy-2-ketovalerate
2467,(S)-4-hydroxy-2-ketovaleric acid
2468,(S)-4-hydroxy-2-oxo-pentanoic acid
2469,(S)-4-hydroxy-2-oxo-valerate
2470,(S)-4-hydroxy-2-oxo-valeric acid
2471,(S)-4-hydroxy-2-oxopentanoate
2472,(S)-4-hydroxy-2-oxovaleric acid
2473,3318-73-8
2474,HKP
2475,4-(hydroxymethyl)phenol
2476,4-hydroxybenzyl alcohol
2477,623-05-2
2478,p-hydroxybenzyl alcohol
2479,123-08-0
2480,4-hydroxybenzaldehyde
2481,p-hydroxybenzaldehyde
2483,156-38-7
2484,4-HPA
2485,4-hydroxyphenyl acetate
2486,4-hydroxyphenylacetate
2487,4-hydroxyphenylacetic acid
2488,DL-para-hydroxyphenylacetic acid
2489,"benzeneacetic acid, 4-hydroxy-"
2490,p-hydroxyphenylacetate
2491,p-hydroxyphenylacetic acid
2492,"(S)-3-(5-oxo-4,5-dihydro-3H-imidazol-4-yl)propanoate"
2493,17340-16-8
2494,"3-(5-oxo-4,5-dihydro-3H-imidazol-4-yl)propanoate"
2495,"4,5-dihydro-4-oxo-5-imidazolepropanoate"
2497,4-imidazolone-5-propanoate
2498,4-imidazolone-5-propionate
2500,4-imidazolone-5-propionic acid
2501,"5-(2-carboxylatoethyl)-4-oxo-4,5-dihydro-1H-imidazol-5-ide"
2502,imidazolone propionate
2505,imidazolone propionic acid
2506,imidazolonepropanoate
2507,"(2Z)-4,6-dioxooct-2-enedioate"
2508,4-maleyl-acetoacetate
2509,1119-16-0
2510,4-methylpentanal
2511,isocaproaldehyde
2512,isohexanal
2513,"2-hydroxy-4-oxobutane-1,2,4-tricarboxylate"
2514,4-carboxy-4-hydroxy-2-ketoadipate
2516,4-carboxy-4-hydroxy-2-oxoadipate
2519,4-hydroxy-4-carboxymethyl-2-oxoglutarate
2521,4-oxalocitramalate
2522,gamma-oxalocitramalate
2523,(R)-4'-phosphopantothenate
2524,4'-P-Pantothenate
2525,4'-phosphopantothenate
2526,D-4'-phosphopantothenate
2527,4-hydroxybenzoate
2528,99-96-7
2529,p-hydroxybenzoate
2530,106-60-5
2533,5-amino-4-oxo-pentanoic acid
2534,5-amino-4-oxopentanoate
2535,5-amino-4-oxopentanoic acid
2536,5-amino-levulinate
2537,5-amino-levulinic acid
2538,5-aminolevulinate
2539,5-aminolevulinic acid
2540,ALA
2541,delta-aminolevulinate
2543,delta-aminolevulinic acid
2544,5-aminopentanoate
2546,5-aminopentanoic acid
2547,5-aminovalerate
2549,5-aminovaleric acid
2550,660-88-8
2551,d-amino-N-valeric acid
2552,d-amino-valeric acid
2553,delta-amino-N-valerate
2554,delta-aminovalerate
2555,UDP-4-dehydro-alpha-D-xylose
2556,UDP-4-keto-alpha-D-xylose
2557,UDP-4-keto-pyranose
2559,UDP-4-ketopentose
2560,UDP-L-Ara4O
2561,UDP-beta-L-threo-pentapyranos-4-ulose
2563,uridine 5'-beta-L-threo-pentapyranosyl-4''-ulose diphosphate
2564,5'-chloroformycin
2565,5'-ethylthioadenosine
2566,(6S)-5-formyl-tetrahydrofolate mono-L-glutamate
2567,(6S)-leucovorin
2568,5-CHO-THF monoglutamate
2569,5-formyl-H4F monoglutamate
2570,5-formyl-THF monoglutamate
2571,58-05-9
2573,N5-formyl-H4F monoglutamate
2574,N5-formyl-H4PteGlu1
2575,citrovorum factor
2576,folinate
2577,folinic acid monoglutamate
2578,formyl-H4F monoglutamate
2582,n5-formyl-thf monoglutamate
2583,n5-formyltetrahydrofolate monoglutamate
2586,5-hydroxy-CTP
2587,5-hydroxycytidine triphosphate
2588,(2S)-2-ammonio-3-(5-hydroxy-1H-indol-3-yl)propanoate
2589,4350-09-8
2590,5-hydroxy-L-tryptophan
2591,5-hydroxytryptophan L-form
2593,Cincofarm
2594,L-5-Htp
2595,L-5-hydroxytryptophan
2596,Levothym
2597,Tript-OH
2599,oxitriptan
2600,"(2R,3S)-2,3-dihydroxy-5-oxohexanedioate"
2601,"2-keto-L-threo-4,5-dihydroxyadipate"
